"","evangelical","inputstate","pew_churatd"
"55578",0,24,6
"55579",0,29,6
"55580",1,15,3
"55581",0,45,3
"55582",0,29,6
"55583",0,6,2
"55584",0,34,4
"55585",0,1,2
"55586",0,42,6
"55587",0,36,6
"55588",0,39,2
"55589",0,6,5
"55590",0,4,3
"55591",0,6,4
"55592",0,9,2
"55593",0,42,5
"55594",0,15,1
"55595",0,32,6
"55596",0,6,6
"55597",1,45,2
"55598",0,42,5
"55599",0,48,6
"55600",0,12,3
"55601",1,21,2
"55602",1,51,3
"55603",0,6,7
"55604",1,53,3
"55605",0,6,6
"55606",1,1,1
"55607",0,36,1
"55608",0,12,6
"55609",0,27,4
"55610",1,13,5
"55611",0,20,2
"55612",0,26,4
"55613",1,48,4
"55614",1,17,5
"55615",0,42,6
"55616",0,6,2
"55617",1,47,5
"55618",0,9,6
"55619",1,6,5
"55620",1,24,2
"55621",0,6,2
"55622",0,6,2
"55623",0,4,4
"55624",0,6,2
"55625",0,48,4
"55626",1,6,2
"55627",1,20,4
"55628",0,25,6
"55629",1,51,2
"55630",0,51,3
"55631",0,26,5
"55632",0,22,4
"55633",0,6,5
"55634",0,17,3
"55635",0,19,3
"55636",0,6,5
"55637",0,27,6
"55638",0,48,5
"55639",0,13,6
"55640",0,42,4
"55641",0,42,3
"55642",0,39,5
"55643",0,9,1
"55644",0,8,6
"55645",0,12,6
"55646",1,12,2
"55647",0,27,6
"55648",0,49,2
"55649",0,37,2
"55650",1,8,5
"55651",0,6,1
"55652",0,45,1
"55653",1,13,5
"55654",0,32,2
"55655",0,12,6
"55656",0,35,5
"55657",0,6,5
"55658",0,8,4
"55659",0,11,4
"55660",0,18,4
"55661",1,13,6
"55662",0,13,2
"55663",0,39,1
"55664",1,13,1
"55665",0,6,6
"55666",0,1,5
"55667",0,51,6
"55668",0,36,3
"55669",0,39,2
"55670",0,34,5
"55671",0,20,2
"55672",0,36,4
"55673",1,36,3
"55674",0,12,5
"55675",0,37,7
"55676",1,34,1
"55677",1,51,2
"55678",0,51,5
"55679",0,36,4
"55680",0,53,2
"55681",0,55,2
"55682",0,48,2
"55683",0,6,2
"55684",0,1,4
"55685",0,26,3
"55686",1,12,4
"55687",0,6,4
"55688",0,26,3
"55689",0,20,5
"55690",0,39,2
"55691",0,34,5
"55692",0,19,2
"55693",1,6,1
"55694",0,23,4
"55695",0,6,3
"55696",0,31,3
"55697",0,6,5
"55698",0,29,1
"55699",0,12,6
"55700",0,42,4
"55701",1,13,4
"55702",0,28,6
"55703",1,21,1
"55704",0,51,6
"55705",0,6,6
"55706",0,4,5
"55707",0,4,6
"55708",1,4,2
"55709",0,12,4
"55710",0,36,6
"55711",0,6,6
"55712",0,6,6
"55713",0,39,5
"55714",1,1,5
"55715",0,6,5
"55716",1,25,1
"55717",0,35,6
"55718",1,17,2
"55719",0,26,4
"55720",0,53,5
"55721",0,12,3
"55722",0,6,6
"55723",0,41,3
"55724",0,6,2
"55725",1,53,4
"55726",0,39,6
"55727",0,36,4
"55728",0,54,2
"55729",0,29,5
"55730",1,47,1
"55731",0,8,5
"55732",0,13,4
"55733",0,42,5
"55734",1,39,1
"55735",0,6,2
"55736",0,32,2
"55737",0,6,6
"55738",1,12,1
"55739",0,19,4
"55740",0,6,2
"55741",0,36,5
"55742",1,29,5
"55743",0,49,6
"55744",0,6,5
"55745",0,39,1
"55746",0,45,1
"55747",0,34,4
"55748",0,18,6
"55749",0,24,6
"55750",0,4,5
"55751",0,12,3
"55752",0,15,6
"55753",1,12,3
"55754",0,27,2
"55755",0,22,5
"55756",0,31,3
"55757",0,42,4
"55758",0,29,3
"55759",0,6,6
"55760",0,51,5
"55761",0,12,1
"55762",0,29,5
"55763",0,27,6
"55764",0,6,6
"55765",0,53,6
"55766",0,36,5
"55767",0,53,6
"55768",0,37,6
"55769",0,22,5
"55770",1,12,3
"55771",0,26,4
"55772",1,13,5
"55773",0,36,5
"55774",0,4,6
"55775",0,6,2
"55776",0,12,6
"55777",0,20,1
"55778",0,47,5
"55779",0,47,5
"55780",1,36,1
"55781",0,9,2
"55782",0,6,6
"55783",0,55,6
"55784",0,19,6
"55785",0,12,6
"55786",0,6,6
"55787",1,34,2
"55788",1,6,4
"55789",1,4,1
"55790",0,6,6
"55791",0,47,2
"55792",0,34,5
"55793",0,27,6
"55794",0,37,4
"55795",0,39,5
"55796",0,6,6
"55797",1,27,1
"55798",0,25,2
"55799",1,28,2
"55800",0,47,3
"55801",0,17,2
"55802",0,12,4
"55803",0,9,6
"55804",0,24,5
"55805",0,18,1
"55806",0,6,6
"55807",0,41,6
"55808",0,18,6
"55809",0,20,5
"55810",0,42,6
"55811",0,42,6
"55812",0,34,5
"55813",0,6,3
"55814",0,4,5
"55815",0,36,6
"55816",0,36,6
"55817",0,26,3
"55818",0,2,2
"55819",0,55,6
"55820",0,26,5
"55821",1,39,2
"55822",0,36,5
"55823",0,42,1
"55824",0,50,5
"55825",0,6,5
"55826",0,23,6
"55827",0,42,2
"55828",0,6,2
"55829",0,36,5
"55830",0,8,6
"55831",0,24,5
"55832",0,26,6
"55833",1,21,1
"55834",0,24,6
"55835",0,36,6
"55836",0,9,2
"55837",1,1,2
"55838",1,36,5
"55839",0,51,5
"55840",0,6,6
"55841",1,46,5
"55842",0,36,4
"55843",0,13,1
"55844",0,20,6
"55845",0,13,6
"55846",0,53,6
"55847",0,27,5
"55848",1,36,4
"55849",0,6,6
"55850",0,47,6
"55851",0,45,3
"55852",1,34,5
"55853",0,17,4
"55854",1,12,2
"55855",0,6,6
"55856",0,13,3
"55857",0,42,6
"55858",1,8,5
"55859",0,42,2
"55860",0,12,6
"55861",1,13,1
"55862",0,24,6
"55863",0,12,6
"55864",1,6,2
"55865",0,16,1
"55866",1,6,4
"55867",0,49,2
"55868",0,47,4
"55869",0,13,5
"55870",1,8,5
"55871",1,10,2
"55872",1,37,3
"55873",1,42,5
"55874",1,37,1
"55875",0,36,5
"55876",0,36,3
"55877",0,6,5
"55878",0,40,6
"55879",0,6,4
"55880",0,12,2
"55881",0,33,5
"55882",0,51,5
"55883",0,29,1
"55884",1,51,4
"55885",0,24,1
"55886",0,26,6
"55887",0,18,4
"55888",0,19,1
"55889",1,34,2
"55890",1,6,2
"55891",0,8,5
"55892",1,4,2
"55893",0,12,6
"55894",0,42,2
"55895",1,6,1
"55896",1,47,2
"55897",0,34,5
"55898",0,6,5
"55899",1,13,5
"55900",0,4,2
"55901",0,4,5
"55902",1,24,4
"55903",0,39,6
"55904",1,29,5
"55905",0,6,4
"55906",0,37,4
"55907",1,37,1
"55908",1,51,2
"55909",1,6,4
"55910",1,12,1
"55911",0,36,1
"55912",1,51,6
"55913",0,51,2
"55914",1,53,3
"55915",0,39,1
"55916",0,18,6
"55917",0,12,6
"55918",0,6,6
"55919",0,47,3
"55920",1,2,1
"55921",0,6,5
"55922",1,6,5
"55923",0,6,4
"55924",0,36,3
"55925",1,9,5
"55926",1,36,4
"55927",1,12,4
"55928",0,36,1
"55929",0,23,6
"55930",0,6,2
"55931",0,26,2
"55932",0,12,4
"55933",0,37,5
"55934",0,41,6
"55935",0,17,2
"55936",0,34,4
"55937",0,26,4
"55938",0,24,6
"55939",0,36,2
"55940",0,32,5
"55941",0,27,2
"55942",0,39,5
"55943",1,53,4
"55944",1,18,2
"55945",0,25,5
"55946",1,27,2
"55947",0,47,6
"55948",1,33,2
"55949",1,51,3
"55950",1,55,3
"55951",1,32,5
"55952",0,53,6
"55953",0,39,6
"55954",1,45,2
"55955",0,5,6
"55956",0,53,5
"55957",0,4,7
"55958",0,36,2
"55959",0,18,5
"55960",0,32,5
"55961",0,6,5
"55962",0,39,4
"55963",0,6,6
"55964",0,17,3
"55965",0,36,7
"55966",0,31,6
"55967",0,36,6
"55968",1,26,2
"55969",1,18,3
"55970",1,39,1
"55971",0,53,5
"55972",0,36,5
"55973",0,26,2
"55974",1,56,5
"55975",0,32,6
"55976",0,18,6
"55977",0,26,4
"55978",0,47,1
"55979",0,6,3
"55980",0,39,3
"55981",1,1,2
"55982",0,18,4
"55983",1,6,5
"55984",0,8,6
"55985",1,4,4
"55986",0,21,2
"55987",1,1,1
"55988",0,6,4
"55989",0,12,4
"55990",0,12,4
"55991",0,42,2
"55992",0,29,4
"55993",0,22,2
"55994",0,37,6
"55995",1,26,5
"55996",0,27,6
"55997",0,50,2
"55998",0,8,3
"55999",0,47,4
"56000",0,15,2
"56001",0,36,1
"56002",0,6,4
"56003",0,36,5
"56004",0,6,6
"56005",0,6,2
"56006",1,6,5
"56007",0,24,5
"56008",0,26,5
"56009",0,21,3
"56010",0,30,2
"56011",0,41,5
"56012",0,36,4
"56013",0,34,5
"56014",0,42,2
"56015",0,26,5
"56016",0,44,1
"56017",0,12,5
"56018",0,17,6
"56019",0,9,4
"56020",0,19,5
"56021",0,6,4
"56022",1,55,3
"56023",0,26,5
"56024",0,37,5
"56025",0,8,5
"56026",0,36,6
"56027",0,45,1
"56028",1,39,1
"56029",0,53,6
"56030",0,27,5
"56031",0,1,6
"56032",0,26,4
"56033",1,9,5
"56034",0,51,4
"56035",1,1,2
"56036",0,42,5
"56037",0,37,6
"56038",0,39,6
"56039",0,17,4
"56040",0,13,1
"56041",0,51,1
"56042",1,34,1
"56043",0,25,6
"56044",1,42,2
"56045",0,55,5
"56046",1,51,2
"56047",0,6,4
"56048",0,42,6
"56049",1,4,4
"56050",0,53,6
"56051",0,42,5
"56052",1,18,1
"56053",1,42,5
"56054",0,25,6
"56055",1,22,4
"56056",0,13,1
"56057",0,36,4
"56058",0,42,2
"56059",0,26,2
"56060",0,41,6
"56061",0,4,5
"56062",0,9,4
"56063",0,6,6
"56064",0,12,6
"56065",0,6,5
"56066",0,12,2
"56067",0,41,5
"56068",1,6,6
"56069",0,35,2
"56070",0,47,6
"56071",0,9,6
"56072",0,24,5
"56073",0,13,2
"56074",0,26,5
"56075",0,17,5
"56076",1,6,1
"56077",0,45,6
"56078",0,29,4
"56079",0,41,6
"56080",1,19,5
"56081",1,6,6
"56082",1,4,5
"56083",1,20,4
"56084",1,29,2
"56085",0,29,2
"56086",1,6,1
"56087",0,24,6
"56088",0,44,6
"56089",0,53,6
"56090",1,6,5
"56091",1,51,2
"56092",0,27,2
"56093",0,36,2
"56094",0,27,5
"56095",1,36,7
"56096",0,42,2
"56097",1,11,1
"56098",0,6,4
"56099",0,4,6
"56100",1,6,5
"56101",0,18,2
"56102",1,11,5
"56103",0,45,5
"56104",0,6,2
"56105",0,12,5
"56106",0,6,2
"56107",0,5,5
"56108",0,36,4
"56109",1,53,3
"56110",0,42,4
"56111",0,6,6
"56112",0,24,4
"56113",1,37,5
"56114",0,36,4
"56115",0,26,5
"56116",0,6,4
"56117",1,17,2
"56118",0,36,6
"56119",1,5,1
"56120",0,20,1
"56121",1,12,6
"56122",0,2,2
"56123",0,27,4
"56124",0,13,3
"56125",0,51,4
"56126",0,5,5
"56127",0,22,6
"56128",0,6,6
"56129",0,51,1
"56130",0,6,5
"56131",0,25,6
"56132",0,36,5
"56133",0,48,3
"56134",0,39,6
"56135",0,36,5
"56136",0,36,6
"56137",1,37,3
"56138",0,36,6
"56139",1,12,3
"56140",0,1,6
"56141",0,6,5
"56142",0,29,4
"56143",0,42,6
"56144",0,8,6
"56145",1,18,3
"56146",0,37,5
"56147",0,45,5
"56148",1,42,2
"56149",0,6,5
"56150",0,51,6
"56151",0,1,3
"56152",0,39,6
"56153",0,4,6
"56154",0,17,2
"56155",0,11,5
"56156",1,28,2
"56157",0,25,2
"56158",0,51,4
"56159",0,6,6
"56160",1,5,2
"56161",0,41,6
"56162",0,51,6
"56163",0,12,4
"56164",0,53,6
"56165",0,37,6
"56166",0,6,3
"56167",0,45,1
"56168",1,8,5
"56169",0,8,2
"56170",0,6,1
"56171",0,26,2
"56172",1,51,1
"56173",0,41,6
"56174",0,6,6
"56175",0,39,5
"56176",0,17,2
"56177",0,49,2
"56178",0,17,4
"56179",1,34,5
"56180",0,42,6
"56181",0,32,6
"56182",1,26,1
"56183",0,42,4
"56184",0,34,3
"56185",0,42,5
"56186",1,6,2
"56187",0,26,6
"56188",0,21,5
"56189",0,39,5
"56190",0,6,6
"56191",0,18,3
"56192",0,34,4
"56193",0,6,2
"56194",0,17,3
"56195",1,6,2
"56196",0,6,6
"56197",1,37,2
"56198",0,53,6
"56199",0,6,4
"56200",0,12,6
"56201",0,17,2
"56202",1,6,1
"56203",0,39,4
"56204",0,6,6
"56205",0,4,6
"56206",0,24,6
"56207",1,21,4
"56208",0,42,2
"56209",1,6,2
"56210",0,29,6
"56211",0,27,6
"56212",0,41,5
"56213",0,36,6
"56214",0,17,1
"56215",0,6,5
"56216",0,9,5
"56217",0,55,4
"56218",0,6,2
"56219",0,6,5
"56220",1,6,4
"56221",0,42,7
"56222",0,25,2
"56223",1,6,5
"56224",0,17,2
"56225",0,45,3
"56226",0,36,6
"56227",1,27,2
"56228",0,41,3
"56229",0,36,6
"56230",0,6,3
"56231",0,34,6
"56232",0,6,6
"56233",0,36,6
"56234",0,4,6
"56235",0,39,1
"56236",0,40,6
"56237",0,37,4
"56238",0,6,6
"56239",0,6,7
"56240",0,53,6
"56241",1,4,2
"56242",0,27,5
"56243",0,25,1
"56244",0,24,6
"56245",0,29,2
"56246",0,6,2
"56247",0,45,6
"56248",0,37,6
"56249",1,45,1
"56250",1,6,5
"56251",0,36,4
"56252",0,36,2
"56253",1,13,4
"56254",0,32,6
"56255",0,8,3
"56256",0,51,5
"56257",0,8,4
"56258",0,41,5
"56259",0,49,6
"56260",0,12,2
"56261",0,36,6
"56262",0,11,6
"56263",0,40,6
"56264",0,55,6
"56265",0,36,6
"56266",0,32,3
"56267",0,6,6
"56268",0,37,2
"56269",0,21,6
"56270",0,17,1
"56271",0,47,3
"56272",0,17,5
"56273",1,12,2
"56274",0,42,4
"56275",0,53,5
"56276",0,6,6
"56277",0,4,6
"56278",0,32,2
"56279",0,25,5
"56280",0,4,4
"56281",0,49,6
"56282",0,48,6
"56283",0,6,6
"56284",0,34,6
"56285",1,45,1
"56286",0,6,6
"56287",1,9,5
"56288",0,18,2
"56289",1,17,4
"56290",0,4,5
"56291",0,50,6
"56292",0,42,3
"56293",0,42,4
"56294",0,37,1
"56295",0,17,2
"56296",0,8,4
"56297",0,36,6
"56298",0,26,6
"56299",1,48,1
"56300",1,28,5
"56301",1,18,4
"56302",0,6,6
"56303",0,13,5
"56304",1,16,2
"56305",1,6,3
"56306",0,6,5
"56307",0,18,6
"56308",0,6,5
"56309",1,48,4
"56310",0,48,5
"56311",1,12,2
"56312",0,54,5
"56313",0,22,6
"56314",0,12,4
"56315",1,18,2
"56316",0,27,1
"56317",0,6,6
"56318",0,24,4
"56319",0,36,2
"56320",0,36,6
"56321",0,9,6
"56322",1,6,6
"56323",0,6,2
"56324",0,30,4
"56325",1,5,1
"56326",0,6,2
"56327",1,12,2
"56328",0,47,6
"56329",0,36,6
"56330",0,55,6
"56331",0,25,4
"56332",0,6,4
"56333",1,18,5
"56334",0,48,2
"56335",0,6,6
"56336",0,39,5
"56337",0,34,5
"56338",1,13,5
"56339",0,26,2
"56340",0,6,6
"56341",0,48,1
"56342",0,42,2
"56343",1,53,1
"56344",0,55,6
"56345",0,12,4
"56346",0,6,2
"56347",0,12,4
"56348",0,37,6
"56349",0,6,5
"56350",0,40,5
"56351",0,20,2
"56352",0,39,5
"56353",0,6,2
"56354",0,6,2
"56355",0,23,6
"56356",0,39,6
"56357",0,39,5
"56358",1,18,1
"56359",0,40,6
"56360",0,6,5
"56361",0,4,6
"56362",0,6,5
"56363",1,22,2
"56364",0,17,6
"56365",0,12,1
"56366",0,12,5
"56367",1,6,1
"56368",1,19,1
"56369",0,23,5
"56370",0,6,6
"56371",1,12,5
"56372",0,29,4
"56373",0,29,6
"56374",0,39,3
"56375",0,41,5
"56376",0,6,5
"56377",0,36,6
"56378",0,53,6
"56379",0,8,5
"56380",1,22,1
"56381",1,39,3
"56382",0,4,6
"56383",1,37,2
"56384",0,6,5
"56385",0,24,6
"56386",0,6,4
"56387",1,53,2
"56388",0,39,4
"56389",1,13,1
"56390",0,21,5
"56391",0,42,5
"56392",0,25,6
"56393",0,48,2
"56394",0,51,4
"56395",0,10,5
"56396",1,37,6
"56397",0,6,6
"56398",0,6,5
"56399",1,53,4
"56400",0,6,4
"56401",0,6,6
"56402",0,18,5
"56403",0,34,5
"56404",0,13,6
"56405",0,21,6
"56406",0,32,5
"56407",0,6,4
"56408",0,45,6
"56409",0,41,6
"56410",0,42,6
"56411",0,39,3
"56412",0,42,6
"56413",0,37,6
"56414",0,36,4
"56415",0,37,6
"56416",0,53,1
"56417",0,12,4
"56418",0,12,4
"56419",1,45,1
"56420",0,39,5
"56421",1,13,1
"56422",0,13,6
"56423",1,53,2
"56424",0,22,4
"56425",0,47,5
"56426",0,36,6
"56427",0,24,5
"56428",0,12,4
"56429",0,51,5
"56430",0,48,2
"56431",0,40,6
"56432",0,6,5
"56433",0,28,6
"56434",0,12,6
"56435",0,48,1
"56436",0,41,6
"56437",0,6,6
"56438",0,17,7
"56439",1,53,2
"56440",1,47,1
"56441",0,48,6
"56442",0,48,5
"56443",0,9,5
"56444",1,36,1
"56445",0,19,3
"56446",0,41,6
"56447",0,41,3
"56448",0,48,7
"56449",0,17,5
"56450",1,37,1
"56451",0,28,5
"56452",1,48,6
"56453",1,48,3
"56454",1,6,5
"56455",1,25,4
"56456",0,24,2
"56457",1,35,2
"56458",1,48,4
"56459",0,36,3
"56460",0,36,6
"56461",0,17,2
"56462",1,17,2
"56463",0,6,5
"56464",0,48,5
"56465",1,42,3
"56466",0,4,6
"56467",0,36,3
"56468",0,51,6
"56469",0,6,3
"56470",0,31,5
"56471",0,23,6
"56472",0,34,4
"56473",0,6,6
"56474",0,6,6
"56475",0,17,6
"56476",0,17,5
"56477",0,19,6
"56478",0,6,2
"56479",0,53,2
"56480",0,6,5
"56481",1,37,5
"56482",0,6,3
"56483",0,36,6
"56484",0,21,5
"56485",1,13,2
"56486",1,1,1
"56487",0,21,5
"56488",0,41,6
"56489",0,34,6
"56490",0,12,2
"56491",0,48,2
"56492",0,36,4
"56493",1,12,2
"56494",0,12,5
"56495",0,39,6
"56496",0,17,4
"56497",1,31,3
"56498",0,45,6
"56499",0,55,4
"56500",1,37,6
"56501",0,39,2
"56502",1,13,5
"56503",0,39,2
"56504",0,15,4
"56505",0,49,6
"56506",0,6,4
"56507",0,18,6
"56508",1,36,5
"56509",1,12,5
"56510",0,1,3
"56511",0,27,5
"56512",0,48,5
"56513",0,22,2
"56514",0,53,6
"56515",1,4,2
"56516",0,17,5
"56517",0,8,6
"56518",0,17,5
"56519",0,13,4
"56520",1,13,2
"56521",0,47,5
"56522",1,53,5
"56523",0,42,1
"56524",0,42,5
"56525",0,42,4
"56526",0,36,6
"56527",0,41,3
"56528",0,6,5
"56529",1,37,4
"56530",0,4,6
"56531",0,42,5
"56532",0,53,4
"56533",0,21,5
"56534",1,35,2
"56535",0,36,5
"56536",0,23,5
"56537",1,12,2
"56538",0,15,6
"56539",0,54,2
"56540",0,6,5
"56541",0,48,4
"56542",0,6,6
"56543",0,6,5
"56544",0,11,6
"56545",0,39,2
"56546",0,42,6
"56547",0,32,6
"56548",1,37,5
"56549",0,26,5
"56550",0,12,6
"56551",0,36,6
"56552",0,8,6
"56553",0,51,6
"56554",0,32,2
"56555",0,36,5
"56556",0,36,5
"56557",1,39,5
"56558",1,47,5
"56559",1,41,5
"56560",0,18,5
"56561",0,12,4
"56562",0,39,3
"56563",1,5,3
"56564",1,37,3
"56565",1,6,2
"56566",0,4,6
"56567",1,22,3
"56568",0,6,6
"56569",1,12,1
"56570",1,47,1
"56571",0,6,6
"56572",1,6,4
"56573",0,17,6
"56574",0,37,2
"56575",0,45,1
"56576",0,25,5
"56577",0,4,6
"56578",0,4,5
"56579",0,21,5
"56580",0,32,5
"56581",0,12,4
"56582",1,42,2
"56583",0,12,2
"56584",0,18,5
"56585",0,39,6
"56586",0,48,5
"56587",0,49,1
"56588",0,6,6
"56589",0,39,6
"56590",0,36,2
"56591",0,8,3
"56592",0,6,6
"56593",0,26,2
"56594",1,37,2
"56595",1,51,5
"56596",0,6,6
"56597",0,24,6
"56598",0,21,5
"56599",0,25,4
"56600",0,27,5
"56601",0,4,5
"56602",1,12,5
"56603",0,6,5
"56604",0,55,2
"56605",0,36,5
"56606",0,39,4
"56607",1,16,5
"56608",1,36,4
"56609",1,24,2
"56610",0,42,6
"56611",1,12,1
"56612",0,39,5
"56613",1,12,2
"56614",0,17,2
"56615",0,13,4
"56616",0,32,6
"56617",1,6,6
"56618",0,32,2
"56619",1,53,4
"56620",0,42,4
"56621",1,47,4
"56622",1,4,2
"56623",0,37,7
"56624",1,13,1
"56625",0,48,4
"56626",1,47,1
"56627",1,48,3
"56628",1,40,5
"56629",1,18,1
"56630",1,39,6
"56631",0,55,5
"56632",1,18,2
"56633",0,6,6
"56634",0,13,2
"56635",0,48,5
"56636",0,22,5
"56637",0,6,5
"56638",0,17,2
"56639",0,25,5
"56640",0,36,2
"56641",0,48,5
"56642",1,48,1
"56643",0,26,7
"56644",0,42,5
"56645",0,48,5
"56646",0,20,6
"56647",1,6,2
"56648",0,17,2
"56649",0,6,2
"56650",0,20,1
"56651",0,34,4
"56652",1,48,3
"56653",1,17,5
"56654",0,29,3
"56655",0,37,3
"56656",0,12,4
"56657",0,1,1
"56658",0,37,6
"56659",1,12,2
"56660",0,8,3
"56661",0,25,1
"56662",0,6,3
"56663",0,6,6
"56664",1,39,2
"56665",0,55,6
"56666",0,6,6
"56667",0,39,6
"56668",0,1,2
"56669",0,48,5
"56670",0,6,4
"56671",1,6,2
"56672",0,32,6
"56673",0,15,2
"56674",0,12,1
"56675",0,27,2
"56676",1,8,2
"56677",0,6,2
"56678",1,53,3
"56679",0,4,6
"56680",0,22,5
"56681",0,51,6
"56682",0,41,6
"56683",0,6,3
"56684",0,47,4
"56685",0,39,3
"56686",0,9,4
"56687",0,42,4
"56688",0,17,4
"56689",1,17,5
"56690",0,53,6
"56691",0,19,4
"56692",0,6,6
"56693",0,15,4
"56694",0,17,3
"56695",0,26,6
"56696",0,31,6
"56697",0,6,5
"56698",0,17,4
"56699",0,53,2
"56700",0,37,5
"56701",0,6,1
"56702",0,55,5
"56703",0,39,5
"56704",1,24,5
"56705",0,39,6
"56706",0,6,3
"56707",0,1,2
"56708",0,42,6
"56709",0,26,5
"56710",0,27,5
"56711",0,49,5
"56712",0,42,5
"56713",1,26,2
"56714",0,48,4
"56715",0,37,6
"56716",0,25,5
"56717",0,6,6
"56718",1,26,2
"56719",0,41,7
"56720",1,15,4
"56721",0,42,1
"56722",1,17,6
"56723",0,21,5
"56724",0,21,5
"56725",0,26,4
"56726",0,6,5
"56727",0,17,4
"56728",0,12,2
"56729",0,36,5
"56730",1,55,5
"56731",0,37,2
"56732",0,48,5
"56733",0,6,2
"56734",0,6,4
"56735",0,40,6
"56736",0,38,4
"56737",1,48,4
"56738",1,55,3
"56739",0,19,2
"56740",0,47,5
"56741",0,18,3
"56742",0,39,6
"56743",0,36,6
"56744",1,6,1
"56745",0,40,2
"56746",1,42,3
"56747",0,37,4
"56748",0,12,4
"56749",0,39,2
"56750",1,6,5
"56751",0,42,2
"56752",0,25,2
"56753",0,49,6
"56754",1,17,1
"56755",0,36,3
"56756",0,51,5
"56757",1,9,5
"56758",1,6,1
"56759",0,49,6
"56760",0,6,6
"56761",0,48,6
"56762",0,12,5
"56763",1,39,2
"56764",0,37,2
"56765",0,8,6
"56766",0,34,5
"56767",1,13,5
"56768",1,18,1
"56769",0,34,6
"56770",0,6,1
"56771",1,48,2
"56772",0,21,5
"56773",0,6,5
"56774",0,6,6
"56775",1,54,5
"56776",0,6,4
"56777",1,42,2
"56778",0,51,6
"56779",0,26,5
"56780",0,6,2
"56781",0,6,6
"56782",0,4,6
"56783",0,24,2
"56784",1,6,2
"56785",0,32,1
"56786",1,12,2
"56787",0,34,7
"56788",0,6,5
"56789",0,36,7
"56790",0,8,2
"56791",0,48,4
"56792",0,36,6
"56793",0,39,6
"56794",1,36,2
"56795",0,13,5
"56796",0,12,3
"56797",0,8,6
"56798",0,6,5
"56799",0,42,6
"56800",1,48,3
"56801",0,24,5
"56802",0,53,2
"56803",0,6,6
"56804",0,6,6
"56805",1,53,4
"56806",0,53,4
"56807",0,42,6
"56808",0,6,6
"56809",1,13,5
"56810",0,29,6
"56811",1,6,2
"56812",0,6,6
"56813",0,6,2
"56814",0,6,2
"56815",0,48,2
"56816",0,27,4
"56817",0,53,3
"56818",0,6,6
"56819",0,48,5
"56820",0,38,6
"56821",1,8,4
"56822",0,39,1
"56823",1,47,2
"56824",0,37,6
"56825",0,6,5
"56826",0,37,5
"56827",0,6,2
"56828",0,6,1
"56829",0,41,6
"56830",0,6,2
"56831",0,47,5
"56832",0,41,4
"56833",0,53,6
"56834",1,6,5
"56835",0,45,5
"56836",0,13,6
"56837",1,48,4
"56838",1,18,3
"56839",0,6,2
"56840",0,39,5
"56841",0,17,6
"56842",0,12,6
"56843",0,53,6
"56844",0,45,6
"56845",0,26,5
"56846",0,6,4
"56847",1,55,2
"56848",0,48,2
"56849",1,36,4
"56850",0,42,6
"56851",0,51,5
"56852",0,32,3
"56853",0,42,6
"56854",1,54,4
"56855",0,35,2
"56856",0,53,1
"56857",0,13,2
"56858",0,53,4
"56859",0,32,2
"56860",0,51,6
"56861",0,31,6
"56862",0,17,6
"56863",0,31,4
"56864",1,29,4
"56865",0,6,3
"56866",0,41,1
"56867",1,4,2
"56868",0,34,3
"56869",0,6,2
"56870",0,6,6
"56871",1,53,4
"56872",0,51,5
"56873",0,15,6
"56874",0,6,5
"56875",0,6,4
"56876",0,6,6
"56877",1,15,5
"56878",0,6,1
"56879",0,49,4
"56880",0,42,6
"56881",0,42,6
"56882",0,12,4
"56883",0,55,7
"56884",0,6,6
"56885",0,17,6
"56886",0,4,5
"56887",0,9,1
"56888",1,18,1
"56889",0,15,5
"56890",0,6,4
"56891",1,42,4
"56892",0,22,6
"56893",0,41,6
"56894",0,8,5
"56895",1,6,2
"56896",0,6,2
"56897",0,12,7
"56898",0,6,2
"56899",0,6,4
"56900",0,10,1
"56901",0,6,3
"56902",0,42,4
"56903",0,21,6
"56904",1,42,2
"56905",1,30,5
"56906",0,12,5
"56907",1,18,2
"56908",1,1,1
"56909",0,22,6
"56910",0,47,4
"56911",0,6,5
"56912",1,45,2
"56913",0,47,5
"56914",0,12,2
"56915",0,40,3
"56916",1,18,4
"56917",1,1,7
"56918",0,6,4
"56919",1,32,2
"56920",0,53,6
"56921",0,36,4
"56922",0,35,2
"56923",1,48,3
"56924",0,8,6
"56925",0,51,6
"56926",0,51,5
"56927",1,6,3
"56928",0,8,5
"56929",0,12,2
"56930",0,6,6
"56931",0,23,5
"56932",0,24,5
"56933",0,25,6
"56934",0,17,1
"56935",0,48,6
"56936",0,48,5
"56937",0,6,5
"56938",0,4,2
"56939",1,21,1
"56940",0,39,6
"56941",0,25,5
"56942",0,36,2
"56943",0,44,5
"56944",0,22,5
"56945",0,12,4
"56946",0,12,2
"56947",0,55,5
"56948",0,26,2
"56949",0,25,4
"56950",1,39,1
"56951",0,48,2
"56952",1,12,5
"56953",1,39,3
"56954",1,36,4
"56955",0,24,4
"56956",1,30,6
"56957",0,22,4
"56958",0,9,6
"56959",0,21,3
"56960",0,42,6
"56961",0,39,6
"56962",0,45,6
"56963",0,42,5
"56964",1,53,3
"56965",0,36,6
"56966",0,41,5
"56967",0,42,6
"56968",0,42,5
"56969",0,35,6
"56970",1,24,4
"56971",0,25,5
"56972",0,5,2
"56973",0,49,2
"56974",0,42,5
"56975",0,12,6
